row_id,column,value,prior_error_type,prior_source,is_error,error_type,confidence,suggested_fix,llm_reason
621,Sample,0 patients,DIST,stage2,False,NONE,0.95,,'0 patients'在正常样例中，且与Score的empty一致，无错误
622,Stateavg,al_amix8a,FI,stage1,True,T,0.98,al_ami-8a,"The value 'al_amix8a' does not match the expected format 'al_<MeasureCode>', where MeasureCode is 'ami-8a'. The 'amix8a' appears to be a typo for 'ami-8a', with missing hyphen and extra character 'x'. The row's State is 'al' and MeasureCode is 'ami-8a', consistent with normal samples like 'al_ami-2'."
623,State,al,DIST,stage2,False,NONE,0.98,,"State 'al' is a valid state code, consistent with City 'opelika', ZipCode '36801', and County 'lee' in Alabama; flag appears to be a false positive due to presence of invalid normal samples like 'xl','ax'."
625,State,al,DIST,stage2,False,NONE,0.95,,"State 'al' matches City 'opelika', ZipCode '36801', CountyName 'lee' indicating Opelika, AL; consistent with row context"
626,ZipCode,36801,DIST,stage2,False,NONE,0.95,,36801在正常样本中出现，且与City 'opelika'和State 'al'匹配，是有效ZIP。
626,HospitalName,east alabama medical center and snf,DIST,stage2,False,NONE,0.95,,'east alabama medical center and snf'在正常样本中完全匹配，不是错误。
627,ProviderNumber,x0029,FI,stage1,True,FI,0.95,,"ProviderNumber should be a 5-digit number per normal samples, but 'x0029' contains a letter 'x'."
628,EmergencyService,yex,VAD,stage1,False,NONE,0.95,,正常样例中包含'yex'，且该行无跨列依赖冲突，可能为合法值，前序标记为误报。
631,Condition,pneumonxa,FI,stage1,True,T,0.95,pneumonia,当前值 'pneumonxa' 与正确条件 'pneumonia' 仅一个字符差异（x vs i），且同行 MeasureCode 'pn-6' 及 MeasureName 均明确指向肺炎，应为拼写错误。
631,Sample,115 patients,DIST,stage2,False,NONE,0.9,,'115 patients' 格式正确，跨列一致（与 Score '97%' 等无矛盾），前序标记仅因数值不在常见小样本中，但该指标样本量可达数百，判断为误报。
633,CountyName,xee,T,stage1,True,T,0.95,lee,"Opelika is located in Lee County, AL; 'xee' is likely a typo for 'lee' (edit distance 1)."
634,HospitalType,acuxe care hospixals,FI,stage1,True,T,0.95,acute care hospitals,"The value 'acuxe care hospixals' is a typo of 'acute care hospitals', as evidenced by the consistent correct form in normal samples."
634,City,opelika,DIST,stage2,False,NONE,0.98,,'opelika' is a valid city in the normal samples and matches the state AL and zip 36801; therefore it is a false alarm.
635,Sample,1016 patients,DIST,stage2,False,NONE,0.95,,Sample value '1016 patients' is consistent with the format and the high score of 99% is plausible with a large sample; the reported value matches expected pattern.
635,Stateavg,al_scip-inf-2,DIST,stage2,False,NONE,1.0,,"Stateavg 'al_scip-inf-2' is derived from State 'al' and MeasureCode 'scip-inf-2', consistent with the row and normal sample patterns."
637,Sample,241 patients,DIST,stage2,False,NONE,0.95,,样本量241与手术感染预防措施及医院规模一致，无格式或跨列矛盾，仅分布异常
638,Sample,1421 patients,DIST,stage2,False,NONE,0.9,,"Sample value '1421 patients' is an outlier compared to normal samples, but possible for a large hospital; no cross-column inconsistency detected, likely not an error."
639,ProviderNumber,1xx29,FI,stage1,True,FI,0.95,,"Contains non-digit letters 'xx', expected 5-digit numeric ID"
639,MeasureCode,scip-vtx-1,VAD,stage1,True,VAD,0.99,scip-vte-1,Mismatches MeasureName and Stateavg pattern; 'vtx' is typo for 'vte'
639,CountyName,lee,DIST,stage2,False,NONE,0.97,,"Opelika, AL is in Lee County; correct value"
642,Score,67%,DIST,stage2,False,NONE,0.9,,"Small sample (3 patients) could yield 67% (2/3), which is plausible despite low compared to high-percentage normal samples. No cross-column inconsistency detected."
643,Score,empty,MV,stage1,False,NONE,0.95,,Sample为0 patients时，Score为'empty'表示无数据，非缺失错误
644,Score,empty,MV,stage1,False,NONE,0.95,,Sample为0 patients，Score无数据，empty为有效哨兵，非错误
644,Condition,heart attack,DIST,stage2,False,NONE,0.99,,heart attack为正确拼写，正常样例中同样存在，前序标记为误报
645,ProviderNumber,1xx32,FI,stage1,True,FI,0.95,,"ProviderNumber should be all digits, normal samples are 5-digit numbers, but current value contains 'xx'."
646,Score,empty,MV,stage1,False,NONE,0.95,,Sample为0 patients，Score缺失合理，非错误
646,Stateavg,alxami-7a,FI,stage1,True,T,0.98,al_ami-7a,应为al_前缀加MeasureCode，'x'疑为'_'的typo
646,Condition,heart attack,DIST,stage2,False,NONE,0.95,,heart attack是常见合法值，与同行一致，前序误报
647,Score,empty,MV,stage1,True,MV,0.95,,Score值为缺失哨兵'empty'，且Sample为0，可能表示无数据，但正常形态应为百分比或空，判为缺失值。
647,MeasureCode,ami-8a,DIST,stage2,False,NONE,0.9,,MeasureCode 'ami-8a' 与 Condition 'heart attack' 及 Stateavg 'al_ami-8a' 一致，符合AMI心脏病指标命名，虽不在抽样正常样本中，但属合理代码，非错误。
648,MeasureCode,hfx1,FI,stage1,True,T,0.95,hf-1,"Stateavg is 'al_hf-1' and Condition is heart failure, suggesting correct code is 'hf-1'; 'hfx1' likely typo (x instead of dash)."
650,MeasureName,heart failure patients given ace inhibitor or arb for left xentricular systolic dysfunction (lxsd),T,stage1,True,T,0.95,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),"'xentricular' should be 'ventricular' and '(lxsd)' should be '(lvsd)', matching common correct value."
651,MeasureName,heart faxlure patxents gxven smokxng cessatxon advxce/counselxng,VAD,stage1,True,T,0.98,heart failure patients given smoking cessation advice/counseling,明显的多个拼写错误：'faxlure'应为'failure'，'patxents'应为'patients'等。尽管被标记为跨列依赖违规，根本原因是typo。
651,Score,100%,DIST,stage2,False,NONE,0.95,,Score为'100%'是正常百分比值，且同行Sample为'2 patients'，小样本下完全可行，前序分布检测可能因样本量小而产生误报。
652,Address,209 xorth maix street,T,stage1,True,T,0.95,209 north main street,与高频正确值编辑距离2，且城市名'wedowee'一致，明显拼写错误
653,EmergencyService,xo,VAD,stage1,False,NONE,0.95,,值'xo'在正常样例中，无跨列不一致，前序误报
653,HospitalOwner,government - local,DIST,stage2,False,NONE,0.95,,值'government - local'在正常样例中，无跨列不一致，前序误报
654,HospitalName,wedowee hosxital,T,stage1,True,T,0.99,wedowee hospital,与高频值'wedowee hospital'编辑距离1，且与City、Zip上下文一致，为拼写错误
654,City,wxdowxx,VAD,stage1,True,T,0.99,wedowee,相较于ProviderNumber同一致城市'wedowee'，后3字符错为'xx'，为拼写错误，非跨列依赖破坏
655,ProviderNumber,1xx32,FI,stage1,True,FI,0.95,,ProviderNumber 应仅包含5位数字，当前值包含字母'xx'，不符合格式规范。
655,HospitalName,wedowee hospital,DIST,stage2,False,NONE,0.9,,整行文本列（City、Address等）均为小写，HospitalName 小写与此风格一致，属于系统性的数据录入格式，非个别错误。
656,Score,96%,DIST,stage2,False,NONE,0.95,,Score值96%在正常样例中出现，且与同行上下文（肺炎指标PN-6，样本数23）无冲突，应属正常。
658,Score,empty,MV,stage1,True,MV,0.95,,值为缺失哨兵'empty'，正常值为百分比
658,Sample,empty,MV,stage1,True,MV,0.95,,值为缺失哨兵'empty'，正常值为患者计数
659,Score,empty,MV,stage1,True,MV,0.95,,"Value 'empty' is a missing value indicator; normal samples are percentages like '97%', indicating this should be a percentage score."
659,Sample,empty,MV,stage1,True,MV,0.95,,"Value 'empty' is a missing value indicator; normal samples are patient counts like '2 patients', indicating this should be a number of patients."
660,Score,empty,MV,stage1,True,MV,1.0,,缺失哨兵'empty'
660,Sample,empty,MV,stage1,True,MV,1.0,,缺失哨兵'empty'
660,HospitalType,acute care hospitals,DIST,stage2,False,NONE,0.95,,值正确，在正常样例中且拼写正确
661,Score,empty,MV,stage1,True,MV,0.99,,值'empty'为明确缺失哨兵，该列应为百分比分数，无法推断真实值
661,Sample,empty,MV,stage1,True,MV,0.99,,值'empty'为明确缺失哨兵，该列应为患者计数，无法推断真实值
662,Score,empty,MV,stage1,True,MV,1.0,,值为'empty'，是缺失哨兵，与正常百分比格式不符
662,Sample,empty,MV,stage1,True,MV,1.0,,值为'empty'，是缺失哨兵，与正常患者计数格式不符
663,Score,empty,MV,stage1,True,MV,0.95,,值为明显的缺失哨兵 'empty'，与正常样例的百分比格式不符，且整行上下文无矛盾，确认为缺失值。
663,Sample,empty,MV,stage1,True,MV,0.95,,值为明显的缺失哨兵 'empty'，与正常样例的患者计数格式不符，且整行上下文无矛盾，确认为缺失值。
664,Score,empty,MV,stage1,True,MV,1.0,,值为'empty'，表示数据缺失
664,Sample,empty,MV,stage1,True,MV,1.0,,值为'empty'，表示数据缺失
664,Address,209 north main street,DIST,stage2,False,NONE,0.9,,地址与城市Wedowee一致，格式正常，无错误迹象；前序标记为误报
664,PhoneNumber,2563572111,DIST,stage2,False,NONE,0.9,,区号256与阿拉巴马州Wedowee匹配，号码格式正常；前序标记为误报
665,Score,empty,MV,stage1,True,MV,0.98,,值'empty'为缺失哨兵，正常样例为百分比格式
665,Sample,empty,MV,stage1,True,MV,0.98,,值'empty'为缺失哨兵，正常样例为'数字 patients'格式
666,PhoneNumber,20593xx011,FI,stage1,True,FI,1.0,,包含非数字字符'x'，不符合10位数字格式
666,ZipCode,35233,DIST,stage2,False,NONE,1.0,,正常样本中已包含'35233'，且与城市伯明翰、州AL匹配，属于误报
668,Sample,87 paxienxs,FI,stage1,True,T,0.95,87 patients,"'paxienxs' is a typo for 'patients', as seen in normal samples like '14 patients'."
668,HospitalName,university of alabama hospital,DIST,stage2,False,NONE,0.98,,The hospital name is a legitimate proper name and consistent with Alabama hospital names in the normal samples.
668,ZipCode,35233,DIST,stage2,False,NONE,1.0,,"The zip code '35233' appears exactly in the normal samples and is valid for Birmingham, AL."
671,Score,empty,MV,stage1,True,MV,0.95,,Score 值为缺失哨兵 'empty'，且 Sample 列为 '0 patients'，无有效分母，表明该值应为空或不可用，但当前哨兵可视为缺失值。
671,Condition,heart attack,DIST,stage2,False,NONE,0.99,,'heart attack' 出现在正常样例列表中，且与同行 MeasureName 中的病症描述一致，不属于错误。
672,CountyName,jxffxrson,T,stage1,True,T,0.95,jefferson,与正常高频值 'jefferson' 编辑距离仅2，且所在城市 birmingham 位于 alabama 州的 jefferson 县，跨列一致，确认为拼写错误。
672,MeasureName,heartxattackxpatientsxgivenxpcixwithinx90xminutesxofxarrival,VAD,stage1,True,T,0.99,heart attack patients given pci within 90 minutes of arrival,当前值将所有空格替换为 'x'，与 MeasureCode 'ami-8a' 对应的标准名称仅字符差异，属于拼写错误而非违反跨列依赖。
673,Sample,618 xatients,FI,stage1,True,T,0.95,618 patients,'xatients' is a typo for 'patients'
673,Condition,heart failure,DIST,stage2,False,NONE,0.99,,"'heart failure' is a valid condition, consistent with MeasureName and Stateavg"
674,EmergencyService,yex,VAD,stage1,True,T,0.9,yes,拼写错误，基于同ProviderNumber多数为yes且值接近yes
674,Condition,heart failure,DIST,stage2,False,NONE,1.0,,heart failure与正常样例及同行MeasureName一致，无错误
675,HospitalOwner,government - state,DIST,stage2,False,NONE,0.95,,该值存在于正常样本列表中，与同行其他列一致，是合法值。
675,HospitalName,university of alabama hospital,DIST,stage2,False,NONE,0.95,,该名称拼写正确，与同行State、City一致，是真实医院，误报。
676,MeasureCode,hfx4,FI,stage1,True,FI,0.9,hf-4,"Value 'hfx4' does not match expected pattern of dash-separated segments, appears to be a typo/format error for 'hf-4' given measure name and normal samples."
676,HospitalName,university of alabama hospital,DIST,stage2,False,NONE,0.95,,"Hospital name is correct for Birmingham, AL; all lowercase matches dataset convention; normal samples contain similar lowercase names."
676,ZipCode,35233,DIST,stage2,False,NONE,0.95,,"Zip code 35233 appears in normal samples and is valid for Birmingham, AL."
678,Stateavg,alxpn-3b,FI,stage1,True,T,0.9,al_pn-3b,疑似将'al_pn-3b'中的下划线误打为'x'，与State和MeasureCode一致
678,MeasureCode,pn-3b,DIST,stage2,False,NONE,0.95,,正常样例中包含此值，无错误
679,ZipCode,3x233,FI,stage1,True,T,0.95,35233,"Contains non-digit 'x'; matches normal sample 35233 for Birmingham, AL."
679,Condition,xneumonia,FI,stage1,True,T,0.95,pneumonia,Typo: 'x' instead of 'p'; consistent with MeasureName and normal sample.
685,ZipCode,x52xx,FI,stage1,True,FI,0.99,,"Contains non-digit characters 'x', not a valid 5-digit ZIP code."
689,CountyName,jexxerson,T,stage1,True,T,0.99,jefferson,"Typo: 'jexxerson' is 2 edits from normal sample 'jefferson', and row context (City: birmingham, State: al) matches Jefferson County, AL."
690,City,birminxham,T,stage1,True,T,0.95,birmingham,疑似拼写错误，与高频值 'birmingham' 编辑距离1，且与整行上下文（State为AL）一致。
691,MeasureCode,amix1,FI,stage1,True,T,0.95,ami-1,"Current value 'amix1' does not match the typical pattern of lowercase letters, dash, then digits/letters. Normal samples include 'ami-2', and the Stateavg 'al_ami-1' strongly suggests the correct code should be 'ami-1'. Likely a typo where 'x' replaced the dash."
691,HospitalOwner,voluntary non-profit - private,DIST,stage2,False,NONE,0.99,,The value 'voluntary non-profit - private' appears in the normal samples and is a valid hospital owner type. No cross-column inconsistencies found. The prior flagging is likely a false positive.
692,CountyName,elmoxe,T,stage1,True,T,0.95,elmore,与同州高频值'elmore'编辑距离1且城市Tallassee实际位于Elmore County，应拼写错误
692,MeasureCode,ami-2,DIST,stage2,False,NONE,0.9,,ami-2出现在正常样本中，且与Condition和MeasureName一致，标记应为误报
694,Score,empty,MV,stage1,False,NONE,0.9,,Score为'empty'与Sample'0 patients'一致，无患者时评分缺失是合理的，不属于错误。
694,MeasureCode,amx-4,VAD,stage1,True,T,0.95,ami-4,根据MeasureName应为'ami-4'，'amx-4'为拼写错误，与Stateavg列中的'ami-4'不一致。
694,HospitalOwner,voluntary non-profit - private,DIST,stage2,False,NONE,0.95,,'voluntary non-profit - private'是正常样例中存在的值，并非异常。
695,HospitalType,acute cxre hospitxls,FI,stage1,True,T,0.95,acute care hospitals,显然为'acute care hospitals'的拼写错误，'cxre'应为'care'，'hospitxls'应为'hospitals'
695,Condition,heart attaxk,FI,stage1,True,T,0.95,heart attack,'heart attaxk'应是'heart attack'的拼写错误，且MeasureName为'heart attack patients...'印证了该条件
696,Score,empty,MV,stage1,False,NONE,0.7,,样本数为0时，分数占位符'empty'合理，上下文一致，不是缺失值错误。
